,ATPR,_id,air_temperature,amount_of_solar_radiation,nodeID,precipitation,relative_humidity,time,wind_direction,wind_speed
219,,597fa14ffb393e0014022ac7,,,7,,,2017-07-31T21:29:50.000000Z,,
220,,597fa38cfb393e0014022c42,,,7,,94.0,2017-07-31T21:39:22.000000Z,,
221,,597fa390fb393e0014022c4b,27.1,,7,,,2017-07-31T21:39:26.000000Z,,
222,1011.0,597fa393fb393e0014022c51,,,7,,,2017-07-31T21:39:30.000000Z,,
223,,597fa397fb393e0014022c5b,,46.0,7,,,2017-07-31T21:39:34.000000Z,,
224,,597fa39bfb393e0014022c64,,,7,,,2017-07-31T21:39:37.000000Z,,1.0
225,,597fa39ffb393e0014022c69,,,7,,,2017-07-31T21:39:41.000000Z,270.0,
226,,597fa5e4fb393e0014022dda,,,7,,93.4,2017-07-31T21:49:22.000000Z,,
227,,597fa5e8fb393e0014022dde,27.3,,7,,,2017-07-31T21:49:26.000000Z,,
228,1008.0,597fa5ebfb393e0014022de4,,,7,,,2017-07-31T21:49:30.000000Z,,
229,,597fa5effb393e0014022dea,,54.0,7,,,2017-07-31T21:49:34.000000Z,,
230,,597fa5f3fb393e0014022def,,,7,,,2017-07-31T21:49:38.000000Z,,1.0
231,,597fa5f7fb393e0014022df3,,,7,,,2017-07-31T21:49:42.000000Z,270.0,
232,,597fa83dfb393e0014022f67,,,7,,91.7,2017-07-31T21:59:22.000000Z,,
233,,597fa843fb393e0014022f6d,27.8,,7,,,2017-07-31T21:59:28.000000Z,,
234,1008.0,597fa849fb393e0014022f73,,,7,,,2017-07-31T21:59:34.000000Z,,
235,,597fa84efb393e0014022f7b,,62.0,7,,,2017-07-31T21:59:39.000000Z,,
236,,597fa854fb393e0014022f82,,,7,,,2017-07-31T21:59:45.000000Z,,0.0
237,,597fa857fb393e0014022f86,,,7,,,2017-07-31T21:59:50.000000Z,270.0,
238,,597faa95fb393e001402310b,,,7,,92.0,2017-07-31T22:09:22.000000Z,,
239,,597faa9bfb393e0014023111,27.9,,7,,,2017-07-31T22:09:28.000000Z,,
240,1011.0,597faa9ffb393e0014023115,,,7,,,2017-07-31T22:09:34.000000Z,,
241,,597faaa3fb393e0014023119,,66.0,7,,,2017-07-31T22:09:38.000000Z,,
242,,597faaa6fb393e001402311f,,,7,,,2017-07-31T22:09:41.000000Z,,0.0
243,,597faaaafb393e0014023127,,,7,,,2017-07-31T22:09:45.000000Z,270.0,
244,,597facebfb393e0014023292,,,7,,91.0,2017-07-31T22:19:22.000000Z,,
